age,edu,edunumber,gender,gov,marriage,relation,skin,workhour,occupation,income
32,4,0,2,1,3,4,1,45,4,0
77,0,5,2,1,1,1,5,10,0,0
37,2,10,1,2,3,4,1,40,2,0
51,4,0,2,1,1,5,1,40,0,0
33,7,12,1,2,2,6,5,60,4,0
53,4,0,2,5,6,5,1,35,0,0
32,4,0,1,1,2,4,1,50,4,0
30,2,10,1,1,1,3,1,40,2,0
19,2,10,2,1,3,2,1,20,0,0
33,1,13,2,1,6,6,1,24,3,0
31,8,11,2,1,3,4,1,40,0,0
28,2,10,2,1,3,6,5,40,0,0
19,11,8,2,1,3,2,1,20,3,0
27,4,0,1,1,1,3,1,60,4,0
21,16,3,1,1,1,3,1,40,7,0
24,1,13,2,1,3,4,1,40,6,0
46,4,0,1,1,2,4,1,54,0,0
31,1,13,2,1,3,4,1,40,5,0
60,2,10,1,1,1,3,1,40,0,1
21,14,6,2,1,4,6,5,38,4,0
38,3,7,2,0,3,4,1,32,0,0
31,8,11,1,1,2,4,1,40,0,0
26,1,13,1,1,1,3,1,40,4,1
46,4,0,2,1,2,4,1,25,0,0
25,4,0,1,3,1,3,1,60,5,1
23,2,10,1,5,3,4,1,30,0,0
53,12,14,1,3,1,3,1,40,5,1
42,12,14,2,0,1,1,1,48,0,1
29,4,0,2,1,1,1,1,40,0,0
45,2,10,1,1,1,3,1,50,6,1
70,1,13,1,1,2,4,1,40,0,0
55,1,13,1,3,1,3,1,60,4,1
40,15,16,1,6,1,3,1,50,6,1
17,14,6,1,1,3,2,1,30,3,0
18,4,0,1,1,3,2,1,40,2,0
34,12,14,1,1,3,6,1,60,4,1
41,2,10,2,1,2,4,1,40,0,0
28,1,13,1,1,3,4,1,40,0,0
23,4,0,1,6,3,2,1,40,0,0
32,2,10,1,1,3,5,1,40,5,0
56,10,4,1,1,1,3,5,48,8,0
36,4,0,1,1,2,6,1,45,5,0
26,4,0,1,1,3,4,1,50,0,0
62,1,13,2,1,5,6,1,7,1,0
35,7,12,2,1,2,6,1,40,0,0
25,1,13,2,5,3,4,1,40,6,0
28,4,0,1,1,1,3,1,50,0,0
21,2,10,2,1,3,2,1,25,0,0
31,14,6,1,1,1,3,1,40,0,0
23,7,12,1,1,3,2,1,25,3,0
58,1,13,1,3,1,3,1,40,6,1
55,12,14,1,5,1,3,1,40,6,1
54,4,0,1,1,1,3,1,40,2,0
33,4,0,1,1,1,3,1,40,0,0
28,3,7,1,1,1,3,1,40,7,1
40,3,7,1,1,1,3,1,30,8,0
33,1,13,1,2,1,3,1,80,4,1
27,5,15,1,1,3,4,2,10,6,0
55,4,0,1,1,2,6,1,25,0,0
53,4,0,1,1,4,6,1,45,0,0
23,11,8,1,1,3,4,1,46,0,0
66,4,0,1,1,5,4,1,16,2,0
34,8,11,1,2,1,3,1,60,5,1
39,14,6,1,1,2,4,1,40,0,0
21,2,10,2,1,3,2,5,40,0,0
26,2,10,2,1,6,2,4,35,0,0
21,4,0,2,1,3,2,1,40,0,0
59,4,0,1,1,1,3,1,40,4,0
61,14,6,1,1,1,3,1,40,0,0
30,1,13,1,1,1,3,1,50,4,1
22,8,11,1,1,1,3,1,40,8,0
47,4,0,2,1,2,6,1,30,8,0
50,4,0,1,1,2,4,1,40,3,0
67,1,13,2,1,2,4,1,5,5,0
59,14,6,1,5,1,3,1,40,2,0
35,7,12,2,1,3,4,1,80,3,1
56,2,10,2,2,6,4,1,20,0,1
28,4,0,1,1,3,5,5,40,0,0
34,4,0,2,1,2,6,1,50,5,0
63,14,6,2,1,5,6,1,56,0,0
48,2,10,1,1,1,3,1,40,2,0
41,2,10,1,4,1,3,1,44,6,1
26,2,10,2,1,3,2,5,20,7,0
47,14,6,1,1,1,3,1,52,4,0
29,8,11,1,2,1,3,1,50,0,0
30,4,0,1,1,3,2,1,40,7,0
19,4,0,1,1,3,2,1,20,4,0
27,1,13,2,1,3,4,1,37,0,0
59,4,0,1,2,1,3,1,70,0,0
19,4,0,1,1,3,2,1,40,2,0
45,0,5,1,1,1,3,2,40,7,0
37,4,0,1,1,3,4,1,40,0,0
44,15,16,2,5,6,6,1,38,6,0
34,1,13,1,4,1,3,2,38,0,0
30,1,13,2,1,3,4,1,35,1,0
30,1,13,1,1,1,3,2,40,5,1
56,3,7,2,1,4,4,5,40,3,0
19,4,0,2,1,3,2,1,40,3,0
37,10,4,1,1,1,3,1,40,2,0
45,12,14,1,1,1,3,1,43,5,1
21,2,10,2,1,3,2,1,40,0,0
34,4,0,1,2,1,3,1,45,0,0
27,1,13,1,1,1,5,1,50,5,0
44,12,14,2,5,3,4,1,40,6,0
33,1,13,1,1,3,4,1,40,5,0
32,2,10,2,1,3,5,1,50,5,0
37,2,10,1,1,1,3,1,40,2,0
26,1,13,2,1,3,4,1,48,4,0
49,4,0,1,1,1,3,1,60,2,0
20,2,10,2,1,3,4,1,30,6,0
37,2,10,1,1,1,3,1,40,2,0
22,16,3,1,1,1,3,1,48,2,0
44,1,13,1,1,3,4,1,35,1,0
30,4,0,1,5,1,3,1,40,2,0
55,4,0,1,5,1,3,1,40,3,0
36,3,7,1,1,1,3,1,40,8,0
29,11,8,1,1,3,4,1,40,1,0
19,2,10,1,0,3,2,1,22,0,0
45,8,11,1,6,1,3,1,40,0,0
38,1,13,1,3,1,3,1,55,4,1
42,2,10,1,1,3,4,2,40,2,0
27,8,11,2,1,3,2,1,40,5,0
20,2,10,1,1,3,2,1,25,0,0
43,1,13,1,1,1,3,1,35,6,0
21,4,0,1,1,3,2,1,40,0,0
33,1,13,2,1,3,4,1,40,6,0
36,4,0,1,2,1,3,1,80,2,1
34,11,8,1,1,1,3,1,40,3,0
72,10,4,2,1,5,4,1,99,3,0
54,2,10,1,1,1,3,1,44,5,1
30,4,0,1,1,1,3,1,40,2,1
63,4,0,1,1,1,3,5,40,8,0
36,1,13,1,1,1,3,1,50,5,1
25,1,13,1,1,3,4,1,50,5,0
72,7,12,2,0,5,4,1,40,0,0
55,4,0,1,1,2,4,1,40,2,0
44,2,10,1,1,1,3,1,45,6,1
41,4,0,2,1,3,6,5,40,8,0
20,2,10,1,0,3,2,1,40,0,0
47,7,12,1,1,1,3,1,40,6,1
71,2,10,1,0,1,3,1,20,0,0
41,1,13,1,1,3,4,1,40,6,1
35,4,0,1,1,1,3,4,40,0,0
18,4,0,2,1,3,2,1,40,0,0
23,4,0,2,1,2,6,1,30,3,0
57,1,13,1,1,1,3,1,40,5,0
56,13,2,1,2,3,4,3,65,5,0
25,2,10,2,3,3,2,1,35,4,0
64,8,11,2,0,1,1,1,15,0,0
35,1,13,2,2,3,2,1,40,6,0
61,8,11,1,1,1,3,1,40,0,0
36,1,13,2,6,2,4,1,55,6,0
18,11,8,2,1,3,2,5,15,4,0
21,2,10,2,1,6,2,5,20,4,0
43,7,12,2,0,2,4,1,35,0,0
32,4,0,1,5,1,3,1,40,0,0
52,11,8,1,1,1,3,1,45,8,1
48,4,0,1,1,1,3,1,55,2,0
40,1,13,2,1,2,4,1,40,6,0
35,4,0,1,1,1,3,1,40,5,1
22,2,10,2,0,4,6,1,25,0,0
42,4,0,2,1,2,4,1,40,0,0
60,10,4,2,0,5,6,1,20,0,0
34,2,10,1,1,1,3,5,40,8,0
27,7,12,1,1,1,3,1,40,1,0
47,1,13,1,2,3,4,1,65,0,0
65,0,5,1,2,1,3,1,45,2,0
61,12,14,2,3,5,6,1,99,5,0
18,2,10,1,1,3,2,1,28,4,0
49,4,0,1,0,1,3,1,40,0,0
48,15,16,1,1,1,3,1,45,6,1
26,2,10,1,1,3,4,5,75,0,0
30,1,13,1,1,3,4,1,40,4,0
68,4,0,1,2,1,3,1,50,0,1
23,4,0,1,1,1,3,1,80,4,0
65,4,0,1,2,1,3,1,24,5,0
32,1,13,1,1,1,3,1,44,0,0
44,12,14,1,1,1,3,1,40,5,1
48,12,14,2,5,1,1,1,40,6,1
24,8,11,1,1,3,4,1,45,1,0
58,2,10,1,1,3,4,1,40,0,0
32,2,10,1,5,6,4,1,50,6,0
54,12,14,1,1,2,4,1,50,5,1
35,12,14,1,1,3,4,1,45,6,1
35,7,12,2,1,2,4,1,50,5,0
24,4,0,1,1,3,2,1,40,4,0
50,4,0,1,1,1,3,1,40,6,1
38,4,0,1,2,4,4,1,40,2,0
57,4,0,1,5,1,3,1,40,5,1
38,2,10,1,1,3,4,1,60,4,0
49,4,0,1,1,3,4,1,40,2,0
25,1,13,2,1,3,2,1,16,1,0
56,2,10,1,1,6,4,1,40,0,0
32,3,7,2,1,2,6,1,40,3,0
22,1,13,1,1,3,4,1,40,6,0
23,2,10,1,0,3,5,1,40,0,0
33,4,0,1,1,1,3,1,40,2,0
42,2,10,2,1,2,6,1,12,0,0
62,4,0,1,2,1,3,1,48,0,0
24,0,5,1,0,3,2,1,40,0,0
26,1,13,1,5,3,2,1,40,0,0
46,2,10,1,1,2,6,1,40,2,1
33,1,13,2,1,4,4,1,50,4,1
65,4,0,1,0,1,3,1,1,0,1
65,4,0,1,7,1,3,1,20,0,0
46,2,10,1,1,1,3,1,40,2,1
43,8,11,2,5,2,4,1,40,5,0
43,4,0,1,1,1,3,1,40,2,1
35,14,6,1,1,1,3,1,40,2,0
48,4,0,2,1,5,5,1,48,7,0
55,1,13,1,4,1,3,1,40,5,1
45,8,11,1,1,1,3,1,40,2,0
56,1,13,1,1,1,3,1,40,5,0
59,12,14,1,4,3,4,1,40,5,0
56,4,0,1,5,1,3,1,40,2,0
21,4,0,1,1,3,2,5,10,3,0
26,3,7,1,1,1,3,1,40,5,0
38,4,0,2,1,3,6,1,40,3,0
27,2,10,2,1,3,2,1,40,0,0
48,10,4,1,3,1,3,1,50,2,1
37,12,14,1,6,1,3,1,60,6,1
63,4,0,1,2,1,3,1,30,2,0
27,4,0,1,6,3,4,3,38,0,1
20,2,10,1,1,3,2,1,25,4,0
26,12,14,1,1,1,3,1,40,6,1
21,14,6,1,0,3,2,5,40,0,0
51,7,12,1,2,1,3,1,40,5,0
28,7,12,1,1,1,3,1,40,6,1
39,8,11,2,1,2,4,3,40,3,0
35,12,14,1,1,1,3,1,55,4,1
21,2,10,2,0,3,4,1,43,0,0
65,10,4,1,1,1,3,1,40,2,0
54,8,11,1,5,1,3,5,40,0,0
39,10,4,1,1,3,2,1,35,3,0
24,2,10,2,1,3,2,5,40,0,0
36,1,13,2,1,3,4,2,40,5,0
70,2,10,1,0,1,3,1,10,0,1
52,4,0,1,1,2,4,1,40,2,1
64,4,0,1,1,1,3,1,40,8,0
43,2,10,1,1,2,4,1,40,2,0
44,8,11,1,1,3,4,1,25,0,0
47,4,0,2,4,4,6,1,40,0,0
32,11,8,1,1,1,3,1,40,7,0
20,2,10,2,1,3,2,1,30,4,0
33,2,10,2,1,3,4,1,38,0,0
52,4,0,2,1,2,6,1,40,0,0
49,10,4,1,1,1,3,1,40,8,0
31,4,0,2,1,1,1,1,18,4,0
62,4,0,2,2,3,6,1,6,3,0
44,2,10,1,1,2,4,1,55,2,0
28,4,0,1,5,1,3,1,40,0,0
68,12,14,2,5,5,6,5,40,6,1
40,2,10,2,4,3,6,1,40,0,0
46,10,4,1,1,3,4,1,50,7,0
22,4,0,2,1,3,2,1,40,8,0
37,1,13,1,2,2,4,1,15,1,0
62,12,14,1,1,3,4,1,70,6,0
37,1,13,1,1,1,3,1,50,5,1
35,4,0,1,1,3,4,1,40,4,1
44,4,0,1,1,1,3,1,68,4,0
41,8,11,1,1,1,3,1,40,4,1
36,1,13,1,5,2,6,1,40,6,0
26,1,13,2,1,2,4,1,45,3,0
48,4,0,1,4,1,3,5,40,0,1
21,4,0,2,1,3,4,1,28,3,0
39,5,15,1,1,1,3,1,40,2,1
38,8,11,2,1,2,4,1,40,6,1
44,8,11,1,1,1,3,1,40,2,1
56,14,6,2,1,1,1,2,30,4,1
25,0,5,1,1,3,5,1,40,0,0
32,1,13,2,5,3,4,1,50,6,0
47,2,10,2,1,3,4,1,40,0,1
26,2,10,1,1,3,2,1,40,7,0
31,1,13,2,1,3,4,5,60,6,1
23,8,11,1,1,3,2,1,40,5,0
41,2,10,2,4,2,6,1,40,6,1
55,2,10,1,2,1,3,5,25,5,0
23,2,10,2,1,2,6,1,25,5,0
45,4,0,1,1,1,3,5,40,0,1
42,1,13,1,5,1,3,1,40,5,0
29,2,10,1,1,3,4,1,15,6,0
48,12,14,1,1,1,3,1,40,5,0
36,2,10,1,1,2,6,1,40,2,0
52,1,13,1,3,1,3,1,50,4,1
46,8,11,1,1,2,6,1,40,2,0
34,2,10,1,1,3,2,1,40,0,0
27,7,12,2,6,3,4,1,40,0,0
18,4,0,2,1,3,2,1,40,8,0
18,2,10,2,1,3,2,1,24,3,0
42,10,4,1,1,1,3,1,40,2,0
64,2,10,1,0,1,3,1,40,0,0
36,12,14,1,1,1,3,1,45,5,1
20,3,7,2,0,3,2,5,20,0,0
52,5,15,1,3,1,3,1,40,4,1
44,1,13,1,3,1,3,1,45,5,1
53,2,10,1,1,1,3,1,60,4,1
36,1,13,1,1,1,3,1,60,4,1
27,1,13,1,1,3,5,2,40,1,0
52,4,0,1,1,1,3,1,60,8,0
60,12,14,1,2,1,3,1,40,6,0
41,7,12,1,1,1,3,1,45,1,1
64,5,15,1,2,1,3,1,40,6,1
25,13,2,1,1,3,5,1,25,3,0
63,10,4,1,1,1,3,2,40,3,0
54,8,11,1,5,2,4,1,40,2,0
21,4,0,1,1,3,2,1,40,7,0
27,1,13,1,1,3,4,1,40,0,0
63,12,14,1,2,1,3,1,50,0,0
37,4,0,2,1,2,4,1,30,3,0
22,4,0,1,1,3,4,1,35,0,0
54,10,4,1,1,1,3,1,40,2,0
54,14,6,2,1,2,6,1,40,3,0
60,4,0,1,5,1,3,1,40,3,0
19,3,7,1,1,3,2,1,25,7,0
25,4,0,2,5,2,4,1,40,0,0
51,4,0,2,5,1,1,1,40,0,0
47,4,0,2,4,3,4,1,40,5,0
44,14,6,1,2,3,2,1,50,2,0
18,2,10,2,0,3,2,1,30,0,0
57,4,0,2,1,5,4,1,57,6,0
22,2,10,1,1,3,2,1,34,4,0
36,2,10,2,6,2,6,5,20,3,0
33,4,0,2,0,1,1,1,38,0,0
39,2,10,1,1,1,3,1,40,8,0
49,15,16,1,1,1,3,4,50,6,1
41,4,0,1,1,1,3,2,40,3,0
35,2,10,1,1,1,3,1,38,0,0
40,7,12,2,3,2,6,1,40,4,0
30,1,13,2,1,3,4,1,40,5,0
25,4,0,1,1,3,4,1,37,4,0
25,2,10,1,1,1,3,5,36,0,1
37,12,14,1,1,1,3,1,50,0,1
53,5,15,1,2,2,4,1,60,6,1
34,7,12,2,2,3,4,1,25,6,0
22,4,0,1,1,3,5,1,40,3,0
18,4,0,2,1,3,2,1,20,4,0
52,12,14,2,0,1,1,1,40,0,1
45,4,0,1,1,2,6,5,40,4,0
19,2,10,2,1,3,2,1,40,0,0
33,1,13,1,3,1,3,1,65,4,0
45,2,10,1,6,1,3,1,40,0,0
43,1,13,1,6,1,3,1,35,5,1
40,4,0,1,1,1,3,1,35,2,0
41,1,13,1,2,1,3,1,75,0,1
25,4,0,1,1,1,3,1,40,2,0
22,1,13,2,1,3,2,1,32,0,0
52,2,10,1,1,3,6,1,45,0,0
45,2,10,1,4,1,3,1,40,0,1
32,15,16,2,6,3,4,1,70,6,0
26,1,13,1,1,3,2,1,20,0,0
24,2,10,1,1,2,4,5,40,3,0
37,4,0,2,1,2,6,5,40,8,0
49,4,0,2,1,2,4,1,40,3,0
43,12,14,1,5,1,3,1,50,6,0
35,4,0,1,1,3,4,1,40,8,0
37,5,15,1,1,1,3,1,50,6,1
17,3,7,1,1,3,2,1,20,4,0
48,4,0,1,1,1,3,1,55,0,1
40,12,14,2,0,2,2,1,55,0,0
26,2,10,1,1,3,2,1,40,0,0
35,1,13,1,1,1,3,2,40,2,1
21,2,10,2,1,3,2,1,15,4,0
54,14,6,1,1,2,4,1,70,3,0
40,1,13,2,1,2,4,5,40,0,0
51,2,10,2,1,4,4,5,40,5,0
60,4,0,2,2,1,1,5,50,3,0
22,2,10,1,1,3,2,1,8,4,0
20,4,0,1,1,3,2,1,40,0,0
21,3,7,1,1,3,6,1,40,0,0
21,2,10,1,1,3,4,1,40,7,0
43,2,10,2,1,2,4,1,44,0,0
36,1,13,1,1,1,3,1,50,2,1
65,4,0,1,6,1,3,1,40,0,1
48,4,0,1,1,1,3,1,40,8,1
37,12,14,1,1,4,4,1,60,5,1
20,11,8,1,1,3,2,1,40,8,0
41,4,0,2,6,2,4,1,40,5,0
55,0,5,1,2,1,3,1,50,2,0
39,1,13,2,5,2,6,1,40,6,0
41,2,10,2,4,1,1,1,40,0,1
80,8,11,1,1,1,3,1,24,2,0
59,14,6,1,6,1,3,1,40,0,0
52,3,7,1,1,1,3,1,40,2,1
39,1,13,1,1,1,3,1,50,5,1
56,2,10,1,2,6,4,5,50,6,0
69,4,0,2,5,5,4,5,20,0,0
49,1,13,1,1,1,3,1,50,5,1
33,4,0,1,1,1,3,1,40,5,0
28,4,0,1,3,1,3,1,45,5,1
49,2,10,1,1,1,3,1,40,5,1
51,4,0,1,5,6,6,1,40,7,0
42,2,10,2,1,2,6,1,32,3,0
66,4,0,2,1,5,4,1,13,0,0
44,8,11,1,1,4,5,1,48,2,1
26,4,0,1,1,2,4,1,40,4,0
43,2,10,2,1,2,6,1,40,0,0
28,14,6,2,1,3,4,1,40,8,0
25,1,13,2,0,3,2,1,30,0,0
17,3,7,2,1,3,2,1,8,4,0
52,1,13,1,1,1,3,1,50,2,1
34,4,0,2,0,4,2,1,8,0,0
24,2,10,1,1,3,4,1,40,7,0
41,1,13,1,0,6,4,1,30,0,0
65,2,10,2,1,5,5,1,45,4,0
36,2,10,1,2,1,3,1,40,2,1
19,4,0,1,1,3,5,1,30,7,0
43,2,10,1,1,6,4,1,45,4,0
39,12,14,2,5,1,1,1,50,6,1
48,3,7,1,1,1,3,1,40,0,1
50,8,11,1,5,1,3,1,40,0,1
21,2,10,1,1,3,2,1,25,3,0
36,4,0,2,1,3,4,5,40,3,0
33,4,0,1,1,1,3,5,36,3,0
50,1,13,1,4,1,3,1,40,5,0
49,12,14,1,6,1,3,1,80,4,1
34,1,13,1,1,3,6,5,45,4,0
70,15,16,1,3,1,3,1,40,5,1
39,4,0,1,1,2,4,1,40,0,0
44,2,10,2,1,2,4,1,40,6,0
32,1,13,2,1,1,1,1,40,1,1
40,0,5,1,1,3,5,5,49,2,0
46,4,0,1,1,1,3,5,40,2,1
21,2,10,1,0,3,2,1,20,0,0
40,1,13,2,1,1,1,2,52,3,1
47,3,7,1,1,2,2,1,8,2,0
19,4,0,1,1,3,4,1,30,0,0
22,2,10,2,1,3,5,1,16,0,0
20,2,10,2,1,3,2,1,16,0,0
46,1,13,2,5,2,4,1,25,6,1
41,1,13,1,1,1,3,1,45,6,1
17,14,6,2,1,3,2,4,15,6,0
41,4,0,1,1,1,3,5,40,8,0
28,4,0,1,1,4,4,1,40,2,0
20,2,10,1,0,3,2,1,25,0,0
24,4,0,1,1,3,4,1,40,3,0
33,2,10,1,1,1,3,1,50,5,0
44,2,10,1,4,1,3,1,55,5,1
26,4,0,2,2,3,2,5,40,6,0
47,8,11,1,2,1,3,1,40,4,1
24,4,0,1,1,1,3,1,40,8,0
58,1,13,1,4,1,3,5,40,5,1
41,4,0,1,1,1,3,1,60,2,0
38,10,4,1,2,1,3,1,35,4,1
21,2,10,2,1,3,4,1,40,0,0
33,2,10,1,1,3,2,1,45,5,0
23,2,10,2,0,3,2,1,32,0,0
40,14,6,2,1,2,6,1,40,8,0
47,4,0,2,5,2,4,1,40,5,0
41,1,13,2,1,2,6,5,40,5,0
38,1,13,1,1,1,3,1,50,0,0
50,10,4,2,1,2,5,1,40,3,0
45,4,0,1,1,6,5,5,40,0,0
65,1,13,1,0,1,3,1,40,0,1
33,4,0,1,1,3,4,1,40,7,0
34,7,12,1,4,3,4,1,40,0,0
65,12,14,1,1,2,4,1,28,4,0
24,3,7,1,1,3,2,1,39,0,0
26,1,13,1,1,3,5,1,40,8,0
55,4,0,1,1,2,4,1,40,2,0
66,1,13,2,1,2,6,1,8,6,0
43,1,13,1,5,1,3,1,40,6,0
37,1,13,2,1,3,5,5,40,0,0
22,4,0,1,1,1,3,1,40,2,0
21,3,7,1,1,1,3,1,40,8,0
69,5,15,2,0,1,1,1,25,0,0
27,12,14,2,1,3,4,1,40,8,0
48,4,0,1,1,1,3,1,45,0,1
24,1,13,2,1,3,6,1,40,6,0
18,3,7,2,8,3,2,1,10,0,0
53,4,0,2,5,5,4,1,30,3,0
26,4,0,1,1,1,3,1,40,2,0
60,2,10,1,1,1,3,1,40,4,1
21,2,10,2,1,3,2,1,60,3,0
39,16,3,1,1,1,3,1,40,3,0
45,2,10,1,1,1,3,1,60,5,1
76,4,0,1,2,1,3,1,30,2,0
19,2,10,2,1,3,4,1,30,3,0
34,2,10,1,1,1,3,5,40,6,1
54,2,10,1,1,2,4,1,40,2,0
23,1,13,2,1,3,4,1,40,0,0
44,10,4,1,5,2,4,1,40,7,0
27,2,10,2,1,2,6,5,40,0,0
23,11,8,1,1,3,2,3,40,7,0
37,4,0,1,2,1,3,1,50,0,0
41,4,0,1,1,1,3,1,40,2,1
21,2,10,2,6,3,2,1,35,0,0
37,4,0,1,4,1,3,1,40,0,1
63,4,0,1,1,3,4,1,40,8,0
35,3,7,1,1,1,3,1,40,2,0
47,0,5,1,1,1,3,5,56,8,0
41,2,10,1,1,3,4,1,40,0,0
50,4,0,2,2,2,4,2,60,6,0
26,4,0,1,3,3,2,1,50,4,0
36,2,10,1,5,1,3,1,42,1,1
47,2,10,1,1,1,3,1,40,6,1
51,2,10,2,1,2,6,5,50,5,0
41,4,0,2,1,2,4,4,40,0,0
40,5,15,2,1,1,1,1,30,6,1
32,1,13,1,1,1,3,1,50,5,0
37,1,13,1,5,1,3,1,40,0,1
40,1,13,1,3,2,4,1,40,5,0
56,1,13,1,1,1,3,1,40,2,0
50,4,0,1,1,1,3,1,40,2,0
28,0,5,1,1,1,3,1,42,8,0
28,4,0,1,1,1,3,1,40,8,0
19,3,7,2,2,3,2,1,30,0,0
44,4,0,1,1,1,3,1,40,8,0
42,5,15,2,2,2,6,1,44,6,1
47,2,10,1,1,1,3,1,40,5,1
31,2,10,1,1,1,3,1,40,8,0
61,3,7,1,1,1,3,1,40,3,1
21,2,10,2,1,3,2,1,40,0,0
26,1,13,1,1,1,3,1,45,3,1
58,4,0,2,1,1,1,1,40,0,1
35,1,13,2,1,6,4,2,40,6,0
35,8,11,2,1,3,4,5,40,0,0
29,7,12,1,5,3,4,1,40,0,0
40,12,14,1,1,1,3,1,40,6,1
33,1,13,1,1,1,3,1,55,4,1
38,2,10,1,2,2,6,1,40,8,0
50,8,11,1,2,3,4,1,50,3,0
66,2,10,1,1,1,3,1,40,1,1
36,2,10,1,5,1,3,1,40,0,1
33,3,7,2,1,3,4,1,40,4,0
55,12,14,1,4,1,3,1,60,5,1
46,4,0,1,1,1,3,1,40,8,0
36,7,12,1,1,3,4,1,40,2,0
41,11,8,2,0,2,4,1,40,0,0
30,4,0,2,1,2,6,1,32,3,0
29,11,8,1,1,3,4,1,42,5,0
60,2,10,2,0,5,4,5,40,0,0
24,4,0,2,1,4,6,1,48,4,0
42,2,10,2,2,4,6,5,50,3,0
26,4,0,2,1,4,2,1,40,5,0
37,1,13,1,1,1,3,1,40,6,0
27,16,3,1,1,3,6,1,48,0,0
26,4,0,1,1,1,3,1,48,2,0
23,8,11,1,1,3,6,1,50,2,0
60,12,14,1,1,1,3,1,60,5,1
49,4,0,2,4,2,6,5,40,0,0
46,2,10,1,1,1,3,1,40,0,0
21,4,0,1,1,3,4,1,40,8,0
48,5,15,1,2,1,3,1,60,2,0
70,0,5,1,3,2,4,1,45,4,0
44,12,14,2,5,3,2,1,55,6,0
58,1,13,1,1,1,3,1,40,4,0
41,7,12,2,1,2,4,5,40,5,0
54,10,4,2,1,2,6,1,40,8,0
42,12,14,1,3,2,6,2,60,5,1
28,14,6,1,1,2,4,1,40,7,0
65,3,7,1,1,1,3,1,20,7,0
35,4,0,1,2,1,5,1,35,2,0
82,16,3,1,1,5,6,1,20,3,0
48,2,10,1,2,1,3,1,50,0,1
44,15,16,1,1,1,3,2,40,5,1
68,12,14,2,1,3,4,1,20,0,0
42,4,0,1,1,1,3,1,40,3,0
24,4,0,2,1,3,4,1,37,0,0
54,2,10,1,1,1,3,5,40,7,0
22,2,10,1,1,3,2,1,40,7,0
43,2,10,1,2,1,3,1,84,0,0
17,0,5,2,1,3,2,1,35,3,0
46,4,0,1,2,2,4,1,50,0,0
59,2,10,1,1,1,3,1,40,1,1
37,4,0,1,1,1,3,1,40,7,0
70,4,0,1,0,1,3,1,24,0,0
57,4,0,1,3,1,3,1,30,4,1
47,4,0,2,0,1,4,1,35,0,0
31,4,0,2,1,3,6,5,24,4,0
23,4,0,2,1,3,2,1,40,0,0
17,11,8,2,1,3,2,1,25,3,0
63,17,1,1,1,1,3,4,30,6,0
44,5,15,1,1,2,4,1,55,6,1
30,5,15,1,1,1,3,1,60,6,1
23,2,10,1,1,3,2,1,20,6,0
44,12,14,1,1,1,3,1,60,6,1
24,2,10,2,1,3,2,1,40,4,0
34,2,10,1,1,3,5,1,20,7,0
37,2,10,1,1,1,3,1,65,2,0
24,3,7,2,1,3,6,1,40,8,0
32,4,0,2,1,2,2,5,40,8,0
42,4,0,1,2,1,3,5,25,2,0
20,2,10,2,1,3,2,1,10,3,0
34,2,10,1,6,1,3,5,40,6,1
37,2,10,2,1,3,6,1,20,0,0
47,4,0,2,4,2,4,1,40,0,0
25,0,5,1,1,3,5,1,45,0,0
36,4,0,1,2,1,3,1,65,0,1
60,4,0,1,1,1,3,1,50,4,0
64,4,0,1,3,1,3,1,10,2,0
32,1,13,2,5,1,1,1,40,0,0
33,14,6,1,6,1,3,1,40,3,0
71,1,13,2,1,3,4,1,14,5,0
55,2,10,2,5,2,4,3,40,5,0
85,4,0,2,2,5,4,1,50,4,0
57,10,4,1,2,1,3,1,40,6,0
39,5,15,1,1,1,3,2,67,6,1
25,2,10,1,1,3,2,1,55,2,0
58,2,10,1,1,1,3,1,40,2,1
57,4,0,1,1,1,3,1,40,2,0
30,8,11,2,1,2,6,1,36,6,0
19,3,7,2,1,2,6,1,20,4,0
40,2,10,1,1,1,3,1,40,6,1
28,4,0,2,1,3,6,3,40,0,0
43,1,13,1,4,1,3,1,40,6,0
40,4,0,2,0,1,1,1,35,0,1
19,4,0,2,1,3,2,1,15,3,0
24,4,0,1,1,3,4,1,38,5,0
34,1,13,1,1,3,4,1,65,4,1
22,4,0,2,1,3,4,1,40,3,0
64,8,11,1,2,1,3,1,55,0,0
55,10,4,1,0,1,3,1,40,0,0
26,3,7,1,1,1,3,1,40,2,0
80,4,0,2,1,6,4,1,16,0,0
79,15,16,2,5,5,6,1,40,6,0
58,1,13,1,2,1,3,1,40,5,1
43,1,13,1,1,2,4,1,40,1,0
43,4,0,1,1,1,3,1,40,2,1
46,4,0,1,1,2,4,1,25,3,0
35,4,0,2,1,1,1,1,40,5,1
51,8,11,1,1,1,3,1,40,2,0
52,12,14,2,5,2,4,1,60,5,1
43,1,13,1,3,1,3,1,60,4,1
68,2,10,2,1,5,4,1,45,5,0
34,1,13,2,6,1,1,1,45,6,1
37,1,13,1,1,1,3,2,40,2,1
22,4,0,2,1,3,2,5,40,4,0
32,4,0,1,1,1,3,1,55,0,0
65,14,6,1,2,1,3,1,40,2,0
28,2,10,1,1,3,2,1,60,8,0
37,4,0,1,1,1,3,2,40,0,0
40,1,13,2,3,3,4,1,45,6,0
40,3,7,1,1,3,5,1,40,3,0
52,4,0,2,1,4,5,1,20,3,0
